species,province,year,grid_id,date_source,disc_year,pub_year,lag,longitude,latitude,in_pa,in_pa_national,nearest_pa_name,nearest_pa_level,nearest_pa_type,nearest_pa_year,dist_to_pa_km,ax,ay,prov_geo,grid_id2,in_pa_b0,in_pa_b1_1,in_pa_b3,in_pa_b5,method,cause,method_grp,bio1,bio12,elev,warming_rate,climate_velocity,climate_exposure,event_id,n_year_after,eff_after,redetected,persist3,log_eff_after_z,yr_z,in_pa_i
Ficedula mugimaki,Guizhou,2017,372,discovery_date,2017,2019,2,106.68,26.54,FALSE,FALSE,贵州金沙冷水河,local,森林生态,1992,115.032020931001,166694.87120043,2786366.98329662,Guizhou,372,FALSE,FALSE,FALSE,FALSE,"","",unknown,1.44686670303345,1132,1297,0.144323990786465,0.0298168180438408,0.0560273132062786,Ficedula mugimaki|Guizhou|2017,0,1036,0,0,-0.611320942665041,0.728678661433813,0
Ficedula strophiata,Beijing,2015,2557,discovery_date,2015,2017,2,116.4,39.95,FALSE,FALSE,北京百花山,national,森林生态,1985,57.8880112203743,955792.252582835,4349149.12718674,Beijing,2557,FALSE,FALSE,FALSE,FALSE,观察拍摄,"",birdwatching,1.23383331298828,579,48,0.157096469842086,0.0434172833091068,0.0512745911076958,Ficedula strophiata|Beijing|2015,0,26196,0,0,2.45090986223482,0.326805934524419,0
Ficedula superciliaris,Hubei,2019,1115,discovery_date,2019,2020,1,110.45,31.72,FALSE,FALSE,湖北神农架,national,森林生态,1986,21.0126764689331,508699.368662167,3378885.01820912,Hubei,1115,FALSE,FALSE,FALSE,FALSE,"","",unknown,1.11496667861938,1161,1365,0.217144813451741,0.0431056373179286,0.0631284864935155,Ficedula superciliaris|Hubei|2019,0,1819,0,0,-0.0779199241884166,1.13055138834321,0
Ficedula tricolor,Hunan,2012,824,discovery_date,2012,2014,2,110.65,30.07,TRUE,TRUE,湖南壶瓶山,national,森林生态,1982,0,537894.133893665,3194804.16886484,Hubei,824,TRUE,TRUE,TRUE,TRUE,观察拍摄，记录鸣声，网捕,分布变化,professional_survey,1.57089996337891,1298,413,0.103357874200594,0.0189702283469961,0.0347710350255269,Ficedula tricolor|Hunan|2012,0,1013,0,0,-0.632589506310119,-0.276003155839671,1
Ficedula tricolor,Inner Mongolia,2007,3236,discovery_date,2007,2009,2,118.72,44.22,FALSE,FALSE,乌兰坝—石棚沟,provincial,森林生态,1997,4.90937424980032,1082940.84488771,4849938.62426232,Inner Mongolia,3236,FALSE,FALSE,FALSE,TRUE,观察和拍摄,分布变化,birdwatching,0.247583317756653,398,1212,0.0422685521945524,0.025231014378407,0.0107402151845823,Ficedula tricolor|Inner Mongolia|2007,0,1634,0,0,-0.179567501608013,-1.28068497311315,0
Ficedula tricolor,Qinghai,2017,1790,discovery_date,2017,2019,2,102.68,35.8,TRUE,TRUE,青海循化孟达,national,森林生态,1980,0,-205881.504929811,3827602.24457175,Qinghai,1790,TRUE,TRUE,TRUE,TRUE,"","",unknown,0.735166645050049,437,2053,0.025943770905657,0.0199916177277117,0.019640334825541,Ficedula tricolor|Qinghai|2017,4,3479,1,1,0.536738717367909,0.728678661433813,1
Fringilla coelebs,Gansu,2020,2381,discovery_date,2020,2024,4,98.17,39.07,FALSE,FALSE,甘肃祁连山,national,森林生态,1987,1.01795192555275,-580277.866637254,4214776.25126797,Gansu,2381,FALSE,TRUE,TRUE,TRUE,"","",unknown,-0.40203332901001,306,4098,0.170586572735392,0.0823993028940886,0.0604800763272079,Fringilla coelebs|Gansu|2020,0,445,0,0,-1.41143327908057,1.3314877517979,0
Fringilla coelebs,Hunan,2017,754,discovery_date,2017,2023,6,111.18,29.5,FALSE,FALSE,张家界大鲵国家级自然保护区,national,野生动物,1996,55.7245523233202,592265.535011296,3134011.49190212,Hunan,754,FALSE,FALSE,FALSE,FALSE,观察和拍摄,"",birdwatching,1.60496673583984,1300,315,0.103357874200594,0.0189702283469961,0.0347710350255269,Fringilla coelebs|Hunan|2017,0,798,0,0,-0.858557429092632,0.728678661433813,0
Fringilla coelebs,Qinghai,2015,2008,discovery_date,2015,2017,2,102.23,37.16,FALSE,FALSE,甘肃祁连山,national,森林生态,1987,22.4930515255806,-241517.476013882,3982289.04375095,Qinghai,2008,FALSE,FALSE,FALSE,FALSE,观察拍摄,"",birdwatching,-0.0186999931931496,458,3088,0.025943770905657,0.0199916177277117,0.019640334825541,Fringilla coelebs|Qinghai|2015,1,4387,1,0,0.756584678330531,0.326805934524419,0
Fringilla coelebs,Yunnan,2016,275,discovery_date,2016,2017,1,98.74,25.27,TRUE,TRUE,云南高黎贡山,national,森林生态,1983,0,-629643.522676757,2663751.9646757,Yunnan,275,TRUE,TRUE,TRUE,TRUE,观察拍摄,"",birdwatching,1.49828338623047,1423,1953,0.203671072863646,0.0414938965274204,0.0642392426901583,Fringilla coelebs|Yunnan|2016,0,9913,0,0,1.52948771596046,0.527742297979116,1
Fringilla montifringilla,Ningxia,2010,2245,discovery_date,2010,2011,1,106.63,38.55,FALSE,FALSE,宁夏灵武白芨滩,national,荒漠生态,1985,30.3846223012492,139552.87540782,4137189.82833789,Ningxia,2245,FALSE,FALSE,FALSE,FALSE,"","",unknown,0.812049961090088,228,1298,0.0422685521945524,0.025231014378407,0.0107402151845823,Fringilla montifringilla|Ningxia|2010,3,313,1,1,-1.74420260595236,-0.677875882749064,0
Galerida cristata,Heilongjiang,2006,3555,discovery_date,2006,2010,4,124.65,47.02,FALSE,FALSE,明水湿地,provincial,湿地生态,2007,48.0965106494462,1484324.738463,5235072.52870591,Heilongjiang,3555,FALSE,FALSE,FALSE,FALSE,观察拍摄,分布变化,birdwatching,0.354199981689453,445,150,0.11804982044742,0.12331782628698,0.0238698217419419,Galerida cristata|Heilongjiang|2006,0,465,0,0,-1.36983622532559,-1.48162133656785,0
Gallicrex cinerea,Gansu,2017,1873,discovery_date,2017,2020,3,108.53,36.08,FALSE,FALSE,陕西子午岭,national,森林生态,1999,15.4902967385773,312096.984687708,3862389.34743677,Gansu,1873,FALSE,FALSE,FALSE,FALSE,救助标本采集,缺乏调查,professional_survey,0.832450008392334,495,1380,0.170586572735392,0.0823993028940886,0.0604800763272079,Gallicrex cinerea|Gansu|2017,0,931,0,0,-0.712551946098119,0.728678661433813,0
Garrulax monileger,Hubei,2015,1041,discovery_date,2015,2016,1,110.48,31.32,FALSE,FALSE,湖北神农架,national,森林生态,1986,7.85334673692884,513979.31743531,3334107.69565908,Hubei,1041,FALSE,FALSE,FALSE,FALSE,"","",unknown,1.36809997558594,1202,846,0.217144813451741,0.0431056373179286,0.0631284864935155,Garrulax monileger|Hubei|2015,2,2423,1,0,0.19383508160326,0.326805934524419,0
Garrulax monileger,Jiangsu,2007,1282,discovery_date,2007,2009,2,118.84,32.07,FALSE,FALSE,雨花台,local,地质遗迹,1984,35.0947942954255,1282808.93831972,3493875.72866149,Jiangsu,1282,FALSE,FALSE,FALSE,FALSE,"","",unknown,1.54846668243408,1050,33,0.108386098725391,0.0217271318036011,0.0534683116468678,Garrulax monileger|Jiangsu|2007,11,7302,1,1,1.23963979051645,-1.28068497311315,0
Garrulax monileger,Shaanxi,2020,1263,discovery_date,2020,2020,0,108.71,32.67,FALSE,FALSE,重庆大巴山,national,野生植物,1979,55.9513120804461,342385.339825206,3478301.22637873,Shaanxi,1263,FALSE,FALSE,FALSE,FALSE,观察拍摄,分布变化,birdwatching,1.35325002670288,949,782,0.192968737556714,0.0548750555002221,0.0571667460837103,Garrulax monileger|Shaanxi|2020,1,343,1,0,-1.6576750704786,1.3314877517979,0
Gavia arctica,Shaanxi,2017,1577,discovery_date,2017,2018,1,109.15,34.43,FALSE,FALSE,陕西黄龙铺－石门地质剖面,provincial,地质遗迹,1987,56.4236719928598,374672.719710226,3678272.26309802,Shaanxi,1577,FALSE,FALSE,FALSE,FALSE,观察拍摄,分布变化,birdwatching,1.30729999542236,608,528,0.192968737556714,0.0548750555002221,0.0571667460837103,Gavia arctica|Shaanxi|2017,0,1012,0,0,-0.63352513615425,0.728678661433813,0
Gelochelidon nilotica,Hubei,2018,975,discovery_date,2018,2021,3,114.36,30.65,FALSE,FALSE,木兰湖岛湿地,local,湿地生态,1998,12.6189402538308,884126.345971724,3286319.60041405,Hubei,975,FALSE,FALSE,FALSE,FALSE,"","",unknown,1.69268341064453,1268,22,0.217144813451741,0.0431056373179286,0.0631284864935155,Gelochelidon nilotica|Hubei|2018,0,2006,0,0,0.0148243114701059,0.929615024888509,0
Gelochelidon nilotica,Hunan,2020,567,discovery_date,2020,2020,0,113.24,28.18,FALSE,FALSE,湖南东洞庭湖,national,湿地生态,1984,63.7795896587046,801537.746576851,3001123.8669955,Hunan,567,FALSE,FALSE,FALSE,FALSE,"","",unknown,1.73678340911865,1421,81,0.103357874200594,0.0189702283469961,0.0347710350255269,Gelochelidon nilotica|Hunan|2020,0,489,0,0,-1.32221479989864,1.3314877517979,0
Geokichla citrina,Chongqing,2008,893,discovery_date,2008,2009,1,109,30.67,FALSE,FALSE,湖北星斗山,national,森林生态,1981,53.5232580310938,378199.213103745,3254478.30707603,Chongqing,893,FALSE,FALSE,FALSE,FALSE,观察和拍摄,分布变化,birdwatching,1.10170001983643,1419,1533,0.217144813451741,0.0431056373179286,0.0631284864935155,Geokichla citrina|Chongqing|2008,4,825,1,1,-0.827043093992728,-1.07974860965846,0
Geokichla citrina,Jiangxi,2017,634,discovery_date,2017,2018,1,117.66,27.84,FALSE,FALSE,江西武夷山,national,森林生态,1981,0.202154019654364,1234394.97876022,3008674.1236755,Jiangxi,634,FALSE,TRUE,TRUE,TRUE,"","",unknown,1.71494998931885,1817,404,0.316090936826047,0.0555181677950237,0.0727307499262645,Geokichla citrina|Jiangxi|2017,0,2581,0,0,0.253713220547505,0.728678661433813,0
Glaucidium cuculoides,Beijing,2006,2557,discovery_date,2006,2008,2,116.37,39.91,FALSE,FALSE,北京百花山,national,森林生态,1985,55.1793864013369,953804.206242261,4344373.26293183,Beijing,2557,FALSE,FALSE,FALSE,FALSE,救助，市民发现的受困野生动物,分布变化,professional_survey,1.23383331298828,579,48,0.157096469842086,0.0434172833091068,0.0512745911076958,Glaucidium cuculoides|Beijing|2006,0,28871,0,0,2.5431067600897,-1.48162133656785,0
Gorsachius melanolophus,Jiangsu,2019,1747,discovery_date,2019,2019,0,119.37,34.75,FALSE,FALSE,江苏云台山森林,provincial,森林生态,1981,6.21787448406946,1288000.19651907,3799951.07927252,Jiangsu,1747,FALSE,FALSE,FALSE,FALSE,"","",unknown,1.38411664962769,815,0,0.108386098725391,0.0217271318036011,0.0534683116468678,Gorsachius melanolophus|Jiangsu|2019,0,5355,0,0,0.945614664628931,1.13055138834321,0
Gorsachius melanolophus,Shandong,2018,2037,discovery_date,2018,2019,1,118.45,36.68,FALSE,FALSE,引黄济清渠首鸟类,local,野生动物,1992,67.3186051792863,1176607.50523257,4004480.95459265,Shandong,2037,FALSE,FALSE,FALSE,FALSE,"","",unknown,1.22443332672119,739,260,0.231115717790218,0.0517345386028746,0.0617252986181039,Gorsachius melanolophus|Shandong|2018,0,1579,0,0,-0.212015048158221,0.929615024888509,0
Gracupica nigricollis,Anhui,2007,980,discovery_date,2007,2010,3,117.22,30.37,FALSE,FALSE,安徽升金湖,national,湿地生态,1986,1.47482164549765,1156931.75752002,3284457.6174658,Anhui,980,FALSE,FALSE,TRUE,TRUE,"","",unknown,1.65186672210693,1507,51,0.22778909196967,0.0441725398814915,0.0682618595424368,Gracupica nigricollis|Anhui|2007,12,1683,1,1,-0.151566203624357,-1.28068497311315,0
Gracupica nigricollis,Chongqing,2006,745,discovery_date,2006,2006,0,106.5,29.51,FALSE,FALSE,白市驿,local,野生动物,1998,4.0677524812887,143824.24255372,3117779.25821798,Chongqing,745,FALSE,FALSE,FALSE,TRUE,观察,分布变化,birdwatching,1.81695003509521,1164,324,0.0101790158016724,0.0019952400259006,0.00710953190322487,Gracupica nigricollis|Chongqing|2006,4,851,1,1,-0.797654830133946,-1.48162133656785,0
Gracupica nigricollis,Hainan,2005,17,discovery_date,2005,2006,1,110.59,19.97,FALSE,FALSE,名人山鸟类,local,野生动物,1997,12.1934551005328,595099.467739183,2078329.33454234,"",17,FALSE,FALSE,FALSE,FALSE,"","",unknown,2.42029991149902,1731,5,0.172162696920853,0.0227746414362233,0.0529328433991583,Gracupica nigricollis|Hainan|2005,11,1991,1,1,0.00771054389824581,-1.68255770002255,0
Grandala coelicolor,Chongqing,2007,678,discovery_date,2007,2009,2,107.57,29.27,FALSE,FALSE,重庆金佛山,national,野生植物,1979,18.2306239583129,247096.796269673,3092998.39038145,Chongqing,678,FALSE,FALSE,FALSE,FALSE,观察和拍摄,分布变化,birdwatching,1.01418333053589,1347,1702,0.0101790158016724,0.0019952400259006,0.00710953190322487,Grandala coelicolor|Chongqing|2007,0,842,0,0,-0.807724950648358,-1.28068497311315,0
Gypaetus barbatus,Chongqing,2007,679,discovery_date,2007,2010,3,107.86,28.98,FALSE,FALSE,贵州沿河麻阳河,national,野生动物,1987,32.9201382528957,275907.429409635,3061297.52860965,Guizhou,679,FALSE,FALSE,FALSE,FALSE,检查照片，村民拍摄,分布变化,birdwatching,1.58676662445068,1280,635,0.0101790158016724,0.0019952400259006,0.00710953190322487,Gypaetus barbatus|Chongqing|2007,0,842,0,0,-0.807724950648358,-1.28068497311315,0
Gyps himalayensis,Guangxi,2013,21,discovery_date,2013,2013,0,109.08,21.44,FALSE,FALSE,合浦营盘港－英罗港儒艮,national,野生动物,1986,15.8442041871064,427866.152453536,2230748.01113415,Guangxi,21,FALSE,FALSE,FALSE,FALSE,"","",unknown,2.2825439453125,1632,3,0.233121858022171,0.0366689971097029,0.0800731827586212,Gyps himalayensis|Guangxi|2013,0,3416,0,0,0.519414637296153,-0.075066792384974,0
Gyps himalayensis,Liaoning,2002,3016,discovery_date,2002,2003,1,121.02,42.05,FALSE,FALSE,辽宁北票大黑山,provincial,森林生态,2000,33.4950649912467,1302206.70469968,4636370.74420693,Liaoning,3016,FALSE,FALSE,FALSE,FALSE,"","",unknown,0.814883327484131,472,209,0.241593679938866,0.0863163654593768,0.0709852748416341,Gyps himalayensis|Liaoning|2002,0,3751,0,0,0.608101729089516,-2.28536679038664,0
Halcyon coromanda,Shandong,2007,,discovery_date,2007,2008,1,119.55,35.47,FALSE,FALSE,江苏云台山森林,provincial,森林生态,1981,89.0294364940549,1292141.82277306,3882761.71771172,Shandong,,FALSE,FALSE,FALSE,FALSE,"","",unknown,,,,,,,Halcyon coromanda|Shandong|2007,0,1969,0,0,-0.00282047647346815,-1.28068497311315,0
Halcyon pileata,Tibet,2017,659,discovery_date,2017,2018,1,97.49,28.82,FALSE,FALSE,西藏察隅慈巴沟,national,森林生态,1985,34.1236782024599,-725261.007711262,3066857.80115916,Tibet,659,FALSE,FALSE,FALSE,FALSE,观察和拍摄,"",birdwatching,0.0992666661739349,713,4207,-0.0559222994950152,0.042174245586323,0.0244374209082694,Halcyon pileata|Tibet|2017,0,2098,0,0,0.0573253317092732,0.728678661433813,0
Halcyon smyrnensis,Jiangsu,2006,1281,discovery_date,2006,2010,4,118.62,32.12,FALSE,FALSE,雨花台,local,地质遗迹,1984,51.550641127562,1261776.65625512,3496632.63798062,Jiangsu,1281,FALSE,FALSE,FALSE,FALSE,"","",unknown,1.55205001831055,1019,28,0.108386098725391,0.0217271318036011,0.0534683116468678,Halcyon smyrnensis|Jiangsu|2006,5,7314,1,1,1.24119665627062,-1.48162133656785,0
Halcyon smyrnensis,Shanghai,2009,1209,discovery_date,2009,2009,0,121,31.07,FALSE,FALSE,江苏吴县光福,provincial,森林生态,1981,45.1291971871164,1499451.58441046,3412896.50336845,Shanghai,1209,FALSE,FALSE,FALSE,FALSE,观察,分布变化,birdwatching,1.58934993743896,1014,5,0.108386098725391,0.0217271318036011,0.0534683116468678,Halcyon smyrnensis|Shanghai|2009,0,8549,0,0,1.38912936506923,-0.878812246203761,0
Halcyon smyrnensis,Tibet,2013,723,discovery_date,2013,2014,1,95.32,29.33,TRUE,TRUE,西藏雅鲁藏布大峡谷,national,森林生态,1985,0,-928674.731473463,3141831.32139089,Tibet,723,TRUE,TRUE,TRUE,TRUE,观察拍摄,"",birdwatching,1.6420166015625,1610,1265,-0.0559222994950152,0.042174245586323,0.0244374209082694,Halcyon smyrnensis|Tibet|2013,0,2344,0,0,0.162415725673158,-0.075066792384974,1
Haliaeetus leucoryphus,Yunnan,2009,489,discovery_date,2009,2010,1,99.95,27.91,FALSE,FALSE,云南白马雪山,national,森林生态,1984,58.9690935651802,-493119.616303718,2950224.61650078,Yunnan,489,FALSE,FALSE,FALSE,FALSE,"","",unknown,0.310899996757507,730,3902,0.203671072863646,0.0414938965274204,0.0642392426901583,Haliaeetus leucoryphus|Yunnan|2009,0,12200,0,0,1.72631821917649,-0.878812246203761,0
Harpactes wardi,Tibet,2019,,discovery_date,2019,2020,1,89.01,27.31,FALSE,FALSE,西藏珠穆朗玛峰,national,森林生态,1988,101.087053625739,-1566048.59703143,2997112.92856974,Tibet,,FALSE,FALSE,FALSE,FALSE,观察和拍摄,"",birdwatching,,,,,,,Harpactes wardi|Tibet|2019,1,1704,1,0,-0.139814223069985,1.13055138834321,0
Hemiprocne coronata,Inner Mongolia,2011,3743,discovery_date,2011,2018,7,120.72,51.28,FALSE,FALSE,内蒙古额尔古纳,national,森林生态,2003,42.9906264088665,1116304.96305928,5645288.02078499,Inner Mongolia,3743,FALSE,FALSE,FALSE,FALSE,观察拍摄,分布变化或缺乏调查,birdwatching,-0.452850008010864,483,1004,0.0422685521945524,0.025231014378407,0.0107402151845823,Hemiprocne coronata|Inner Mongolia|2011,0,1598,0,0,-0.200679930721574,-0.476939519294367,0
Hemixos castanonotus,Anhui,2007,909,discovery_date,2007,2010,3,117.45,30,FALSE,FALSE,古牛绛,national,森林生态,1982,2.08628902830124,1183787.74493242,3245962.46457478,Anhui,909,FALSE,FALSE,TRUE,TRUE,"","",unknown,1.59630002975464,1632,232,0.22778909196967,0.0441725398814915,0.0682618595424368,Hemixos castanonotus|Anhui|2007,9,1683,1,1,-0.151566203624357,-1.28068497311315,0
Hemixos castanonotus,Shandong,2020,,discovery_date,2020,2023,3,119.39,35.68,FALSE,FALSE,山东青岛崂山,provincial,森林生态,2000,100.229662519417,1274605.63304258,3904170.5867816,Shandong,,FALSE,FALSE,FALSE,FALSE,"","",unknown,,,,,,,Hemixos castanonotus|Shandong|2020,0,1354,0,0,-0.357690084831483,1.3314877517979,0
Heterophasia desgodinsi,Hubei,2011,895,discovery_date,2011,2012,1,110.13,30.45,FALSE,FALSE,湖北木林子,national,森林生态,1983,32.3137577352865,486232.058739251,3234714.49854411,Hubei,895,FALSE,FALSE,FALSE,FALSE,"","",unknown,1.41548328399658,1348,843,0.217144813451741,0.0431056373179286,0.0631284864935155,Heterophasia desgodinsi|Hubei|2011,4,2551,1,1,0.242630966205519,-0.476939519294367,0
Heterophasia desgodinsi,Shaanxi,2011,1187,discovery_date,2011,2012,1,109.26,32.09,FALSE,FALSE,陕西化龙山,national,森林生态,2001,4.77545696077461,395916.672572494,3415064.47989781,Shaanxi,1187,FALSE,FALSE,FALSE,TRUE,观察拍摄,分布变化,birdwatching,1.24534997940063,1058,1091,0.192968737556714,0.0548750555002221,0.0571667460837103,Heterophasia desgodinsi|Shaanxi|2011,0,1593,0,0,-0.203649744517943,-0.476939519294367,0
Heteroxenicus stellatus,Sichuan,2015,736,discovery_date,2015,2018,3,101.99,29.57,TRUE,TRUE,四川贡嘎山,national,森林生态,1996,0,-288370.212980505,3127789.8008729,Sichuan,736,TRUE,TRUE,TRUE,TRUE,"","",unknown,-0.737683296203613,843,5523,0.172594181637433,0.0614651285579834,0.0502349422385811,Heteroxenicus stellatus|Sichuan|2015,5,9853,1,1,1.52373136014059,0.326805934524419,1
Hieraaetus pennatus,Gansu,2013,2520,discovery_date,2013,2014,1,94.12,39.88,TRUE,TRUE,敦煌阳关,national,湿地生态,1994,0,-913238.12853582,4336399.23354536,Gansu,2520,TRUE,TRUE,TRUE,TRUE,"","",unknown,0.863049983978272,32,1428,0.170586572735392,0.0823993028940886,0.0604800763272079,Hieraaetus pennatus|Gansu|2013,1,1077,1,0,-0.574551616171953,-0.075066792384974,1
Hieraaetus pennatus,Henan,2011,1659,discovery_date,2011,2012,1,112.38,34.6,FALSE,FALSE,栾川大鲵,local,野生动物,1995,18.2257710375371,664440.359258232,3714342.42414558,Henan,1659,FALSE,FALSE,FALSE,FALSE,"","",unknown,1.43688335418701,595,288,0.213808908135841,0.0439882479651097,0.0594135815288783,Hieraaetus pennatus|Henan|2011,0,1511,0,0,-0.253730527522849,-0.476939519294367,0
Hieraaetus pennatus,Hunan,2020,824,discovery_date,2020,2021,1,110.87,29.97,TRUE,TRUE,湖南壶瓶山,national,森林生态,1982,0,559477.717521067,3184819.10783096,Hunan,824,TRUE,TRUE,TRUE,TRUE,"","",unknown,1.57089996337891,1298,413,0.103357874200594,0.0189702283469961,0.0347710350255269,Hieraaetus pennatus|Hunan|2020,0,489,0,0,-1.32221479989864,1.3314877517979,1
Hieraaetus pennatus,Qinghai,2013,2073,discovery_date,2013,2017,4,96.37,37.43,FALSE,FALSE,青海柴达木梭梭林,national,荒漠生态,2000,12.3471552814751,-748953.795906959,4042014.20445809,Qinghai,2073,FALSE,FALSE,FALSE,FALSE,观察拍摄,"",birdwatching,-0.0165500074625015,148,3819,0.025943770905657,0.0199916177277117,0.019640334825541,Hieraaetus pennatus|Qinghai|2013,6,4742,1,1,0.830355861929673,-0.075066792384974,0
Hieraaetus pennatus,Shaanxi,2020,1576,discovery_date,2020,2021,1,109.06,34.31,FALSE,FALSE,陕西牛背梁,national,野生动物,1988,43.4255169241919,367105.743582149,3664399.70763127,Shaanxi,1576,FALSE,FALSE,FALSE,FALSE,观察拍摄,分布变化,birdwatching,1.30500001907349,617,429,0.192968737556714,0.0548750555002221,0.0571667460837103,Hieraaetus pennatus|Shaanxi|2020,0,343,0,0,-1.6576750704786,1.3314877517979,0
Hieraaetus pennatus,Tibet,2012,775,discovery_date,2012,2016,4,85.35,28.35,TRUE,TRUE,西藏珠穆朗玛峰,national,森林生态,1988,0,-1897424.54598172,3175230.94264854,Tibet,775,TRUE,TRUE,TRUE,TRUE,观察拍摄,"",birdwatching,0.917533397674561,861,3012,-0.0559222994950152,0.042174245586323,0.0244374209082694,Hieraaetus pennatus|Tibet|2012,5,2396,1,1,0.183213505796445,-0.276003155839671,1
Hirundapus caudacutus,Hunan,2013,824,discovery_date,2013,2014,1,110.65,30.07,TRUE,TRUE,湖南壶瓶山,national,森林生态,1982,0,537894.133893665,3194804.16886484,Hubei,824,TRUE,TRUE,TRUE,TRUE,观察拍摄,分布变化,birdwatching,1.57089996337891,1298,413,0.103357874200594,0.0189702283469961,0.0347710350255269,Hirundapus caudacutus|Hunan|2013,1,1000,1,0,-0.644825298916675,-0.075066792384974,1
