grid_id,province,cell_km2,pa_all,pa_national,frac_pa_all,frac_pa_national,bio1,bio12,elev,warming_rate,warm_delta_c,centroid_lon,centroid_lat,n_cl_all,n_loc_all,n_cl_recent,n_loc_recent,wq,w_z,elev_z,bio1_z,bio12_z,lon_z,y,w_dm,y_dm,elev_band,stratum,hi_warm,lo_obs,in_pa_cell,priority
816,Chongqing,2500,3.3388482694418,3.3388482694418,0.00133553930777672,0.00133553930777672,1.74254989624023,1147,381,0.165261324765026,0.304796453794175,106.566913333139,30.0800576048435,12,9,7,6,Q1,-1.78712151284804,-0.839468029167366,1.32781045426587,1.10640284618783,0.221142144767146,0.00133553930777672,-1.10291596084877,2.8855688652338,b2,Chongqing|b2,FALSE,FALSE,FALSE,D 其他
817,Chongqing,2500,0,0,0,0,1.68264999389648,1197,516,0.227832661499096,0.506832229465839,107.091774748797,30.0718475688815,9,9,4,4,Q1,-1.04199205267428,-0.762012515442702,1.25346974854631,1.20650416027413,0.258473312871804,1e-06,-0.357786500675015,-4.31285703182173,b3,Chongqing|b3,FALSE,FALSE,FALSE,D 其他
818,Chongqing,2500,0,0,0,0,1.7925666809082,1237,282,0.350329363482218,0.808057222841853,107.616519250027,30.0612824320431,34,25,3,2,Q4,0.416757371357918,-0.89626873923212,1.3898853980396,1.28658521154317,0.29579616534869,1e-06,1.10096292335718,-4.31285703182173,b2,Chongqing|b2,FALSE,FALSE,FALSE,D 其他
819,Chongqing,2500,0,0,0,0,1.56858329772949,1282,719,0.178590225398567,0.310403633582501,108.141117568659,30.0483629328584,2,2,0,0,Q1,-1.62839457728663,-0.645542372582651,1.1119035963431,1.37667639422084,0.333108620476909,1e-06,-0.944189025287362,-4.31285703182173,b3,Chongqing|b3,FALSE,TRUE,FALSE,D 其他
820,Hubei,2500,262.556832552828,262.556832552829,0.105022733021131,0.105022733021132,1.27419996261597,1399,1258,0.18550725182421,0.328830241795764,108.665540485477,30.0330899734697,0,0,0,0,Q1,-1.54602331217442,-0.336294062230101,0.746549663730207,1.61091346918279,0.37040860001746,0.105022733021131,-1.75242418038945,8.0604052928281,b4,Hubei|b4,FALSE,TRUE,TRUE,D 其他
821,Hubei,2500,430.322641406158,430.322641406157,0.172129056562463,0.172129056562463,1.36691665649414,1458,1053,0.225911287771645,0.52600068041092,109.18975883995,30.0154646189907,4,2,2,1,Q1,-1.06487269168655,-0.453911694182369,0.86161870700398,1.72903301980462,0.407694029905358,0.172129056562463,-1.27127355990158,8.63241402655554,b4,Hubei|b4,FALSE,FALSE,TRUE,D 其他
822,Hubei,2500,315.545155727109,315.545155727109,0.126218062290843,0.126218062290843,1.19704999923706,1485,1338,0.311528310035737,0.737939923279258,109.71374353991,29.9954880967501,3,3,3,3,Q3,-0.0453041654065199,-0.290394498541411,0.650800213407023,1.78308772941123,0.444962840937987,0.126218062290843,-0.251705033621544,8.26820699793202,b4,Hubei|b4,FALSE,FALSE,TRUE,D 其他
823,Hubei,2500,277.430146309108,277.430146309107,0.110972058523643,0.110972058523643,1.1654167175293,1480,1389,0.314174359360015,0.748723295934399,110.237465571183,29.9731617954208,7,4,7,4,Q3,-0.0137937421439972,-0.261133526689871,0.611540708894225,1.7730775980026,0.482212969460113,0.110972058523643,-0.220194610359021,8.12217655842984,b4,Hubei|b4,FALSE,FALSE,TRUE,D 其他
824,Hunan,2500,758.960922567759,758.960922567759,0.303584369027104,0.303584369027104,1.57089996337891,1298,413,0.317588962261149,0.756470050547064,110.760896007141,29.9484872640362,45,14,8,3,Q3,0.0268689853799999,-0.82110820369189,1.11477876896535,1.40870881472846,0.519442358043281,0.303584369027104,0.380660702683006,7.78869856572627,b2,Hunan|b2,FALSE,FALSE,TRUE,D 其他
825,Hunan,2500,0,0,0,0,1.60336666107178,1234,312,0.322134392482437,0.766114566883935,111.284006018198,29.9214662108941,0,0,0,0,Q3,0.0809981464915865,-0.879056402848862,1.15507261126614,1.28057913269799,0.556648956161218,1e-06,0.434789863794592,-5.19652389797871,b2,Hunan|b2,FALSE,TRUE,FALSE,D 其他
826,Hunan,2500,0,0,0,0,1.67138328552246,1167,82,0.32334210870556,0.770496871489502,111.806766881209,29.89210050235,10,2,8,2,Q3,0.0953802099786324,-1.01101764845385,1.2394868367403,1.14644337182235,0.593830720858352,1e-06,0.449171927281638,-5.19652389797871,b1,Hunan|b1,FALSE,FALSE,FALSE,D 其他
827,Hubei,2500,77.437848578122,77.4378485781212,0.0309751394312488,0.0309751394312485,1.68174991607666,1159,31,0.332070706154517,0.790165645365395,112.329149988794,29.8603921615006,2,2,2,2,Q3,0.199324530888017,-1.04027862030539,1.25235267793835,1.13042716156854,0.630985617412982,0.0309751394312488,-0.00707633732700655,6.759921440524,b1,Hubei|b1,FALSE,FALSE,FALSE,D 其他
828,Hubei,2500,12.4845062460695,12.4845062460695,0.0049938024984278,0.0049938024984278,1.70976676940918,1199,28,0.319960482166585,0.765286407115294,112.851126858557,29.8263433667589,4,4,0,0,Q3,0.0551101807765282,-1.04199985394371,1.28712389737755,1.21050821283758,0.668111619992991,0.0049938024984278,-0.151290687438496,4.90847545658969,b1,Hubei|b1,FALSE,TRUE,FALSE,D 其他
829,Hubei,2500,455.051656337654,26.3903966926065,0.182020662535062,0.0105561586770426,1.71774997711182,1243,21,0.325494078439109,0.779641140486309,113.372669142211,29.7899564503244,2,2,2,2,Q3,0.121006896726344,-1.04601606576647,1.29703171477455,1.29859736923353,0.705206712304866,0.182020662535062,-0.0853939714886795,8.70030991365413,b1,Hubei|b1,FALSE,FALSE,TRUE,D 其他
830,Hubei,2500,41.4840998045521,41.4840998045521,0.0165936399218208,0.0165936399218208,1.71469993591309,1324,71,0.331752317238125,0.792339588564953,113.893748634587,29.7512338965464,14,10,10,8,Q3,0.195533003109016,-1.01732883846104,1.2932463627737,1.46076149805333,0.742268888234473,0.0165936399218208,-0.0108678651060082,6.12102384138229,b1,Hubei|b1,FALSE,FALSE,FALSE,D 其他
831,Hubei,2500,0,0,0,0,1.66718330383301,1418,188,0.331016675835384,0.792149707808669,114.414337282524,29.710178340186,5,5,4,4,Q3,0.18677263278745,-0.950200726566331,1.23427431400511,1.64895196853558,0.779296152479358,1e-06,-0.0196282354275739,-3.61248277889388,b1,Hubei|b1,FALSE,FALSE,FALSE,D 其他
832,Hubei,2500,0,0,0,0,1.67846660614014,1442,144,0.332081679940276,0.794858498746898,114.934407193647,29.6667925645772,6,6,6,6,Q3,0.199455211987151,-0.975445486595111,1.24827782024699,1.69700059929701,0.816286521173098,1e-06,-0.00694565622787316,-3.61248277889388,b1,Hubei|b1,FALSE,FALSE,FALSE,D 其他
833,Jiangxi,2500,0,0,0,0,1.52546663284302,1563,481,0.342325430011666,0.818098710807458,115.453930645002,29.6210794996876,26,16,23,15,Q4,0.321442696341047,-0.782093574556504,1.05839226876965,1.93924577938586,0.853238022499466,1e-06,0.313616286219632,-4.75218927166876,b2,Jiangxi|b2,FALSE,FALSE,FALSE,D 其他
834,Jiangxi,2500,236.472316348659,224.51355130788,0.0945889265394638,0.0898054205231522,1.23998336791992,1817,1087,0.343104968075695,0.808557644743516,115.972880091558,29.5730422200842,160,80,134,64,Q4,0.33072580913922,-0.434404379614676,0.704084055315238,2.44776045494427,0.890148697297144,0.0945889265394638,0.322899399017805,6.80447163450376,b4,Jiangxi|b4,FALSE,FALSE,TRUE,D 其他
835,Jiangxi,2500,15.5962920081642,0,0.00623851680326568,0,1.709983253479,1522,77,0.349429086773449,0.834989669509724,116.491228174573,29.5226839428033,1,1,1,1,Q4,0.406036444923774,-1.01388637118439,1.28739257191453,1.85716270183509,0.927016599654763,0.00623851680326568,0.398210034802358,3.99256552731896,b1,Jiangxi|b1,FALSE,FALSE,FALSE,D 其他
836,Jiangxi,2500,0,0,0,0,1.66926670074463,1648,204,0.386078184850916,0.899258119308016,117.008947729804,29.4700080251284,12,12,8,8,Q4,0.842471466000264,-0.941020813828593,1.23685998093683,2.10941801333257,0.963839797494841,1e-06,0.834645055878849,-4.75218927166876,b2,Jiangxi|b2,TRUE,FALSE,FALSE,C 高暴露但已有观测
837,Jiangxi,2500,0.934047830731841,0,0.000373619132292736,0,1.61518325805664,1726,310,0.315184444084363,0.719461678286269,117.526011795559,29.4150179622786,55,37,16,12,Q3,-0.00176516924356549,-0.880203891941079,1.16973798006786,2.2655760633072,1.00061637314649,0.000373619132292736,-0.00959157936498059,1.17142033295318,b2,Jiangxi|b2,FALSE,FALSE,FALSE,D 其他
838,Jiangxi,2500,164.250670727249,154.937529850848,0.0657002682908997,0.0619750119403394,1.65648326873779,1677,216,0.316216502782018,0.717425806685679,118.042393620603,29.3577173850095,1023,258,517,136,Q3,0.0105250802602871,-0.93413587927529,1.22099469034833,2.16747677550262,1.03734442390774,0.0657002682908997,0.00269867013887196,6.40862599671083,b2,Jiangxi|b2,FALSE,FALSE,TRUE,D 其他
839,Zhejiang,2500,0,0,0,0,1.5583833694458,1692,398,0.325263485678938,0.736093820262322,118.558066671883,29.2981100571282,78,49,65,40,Q3,0.118260887644959,-0.82971437188352,1.09924464637442,2.19750716972851,1.07402206259498,1e-06,-0.119798423374872,-2.03357558445728,b2,Zhejiang|b2,FALSE,FALSE,FALSE,D 其他
840,Zhejiang,2500,0,0,0,0,1.51704998016357,1666,510,0.333904243060041,0.749689391927941,119.073004642092,29.2361998729274,138,38,122,34,Q3,0.221159166935961,-0.765454982719354,1.04794651050454,2.14545448640364,1.11064741808095,1e-06,-0.0169001440838693,-2.03357558445728,b3,Zhejiang|b3,FALSE,FALSE,FALSE,D 其他
841,Zhejiang,2500,0,0,0,0,1.6058666229248,1518,286,0.337922715805683,0.758988990629021,119.587181457052,29.1719908545389,329,103,322,100,Q4,0.26901306592503,-0.893973761047686,1.15817526955361,1.84915459670818,1.14721863581987,1e-06,0.0309537549051991,-2.03357558445728,b2,Zhejiang|b2,FALSE,FALSE,FALSE,D 其他
842,Zhejiang,2500,0,0,0,0,1.53894996643066,1523,453,0.353151078149839,0.805728100965233,120.100571282925,29.1054871492103,100,48,62,37,Q4,0.450359701702636,-0.798158421847545,1.07512619478851,1.85916472811681,1.18373387836034,1e-06,0.212300390682805,-2.03357558445728,b2,Zhejiang|b2,TRUE,FALSE,FALSE,C 高暴露但已有观测
843,Zhejiang,2500,57.7958419552774,0,0.023118336782111,0,1.3712833404541,1630,685,0.344016245336033,0.799499631298259,120.613148533228,29.0366930265077,46,31,40,26,Q4,0.341577735412588,-0.665049687150344,0.867038120968543,2.0733815402615,1.22019132584426,0.023118336782111,0.103518424392758,8.03819455412807,b3,Zhejiang|b3,FALSE,FALSE,FALSE,D 其他
844,Zhejiang,2500,0,0,0,0,1.63169994354248,1389,147,0.332707511394444,0.741563168248277,121.12488787567,28.9656128754464,45,26,36,22,Q3,0.206907912823412,-0.973724252956785,1.19023654529287,1.59089320636553,1.25658917649312,1e-06,-0.0311513981964191,-2.03357558445728,b1,Zhejiang|b1,FALSE,FALSE,FALSE,D 其他
845,Zhejiang,2500,0,0,0,0,1.70994052886963,1299,8,0.328930619677065,0.731832297486715,121.635764238793,28.892251201554,62,24,50,18,Q3,0.161930876477423,-1.05347474486588,1.2873395471601,1.41071084101018,1.29292564708038,1e-06,-0.0761284345424075,-2.03357558445728,b1,Zhejiang|b1,FALSE,FALSE,FALSE,D 其他
846,Tibet,2500,1348.6601337608,1348.6601337608,0.53946405350432,0.53946405350432,-0.0616333305835724,378,5008,0.345147126714618,0.870048312289065,84.6943756762562,28.7502577398235,0,0,0,0,Q4,0.355044812753878,1.81524798567725,-0.911329328630151,-0.433155364459487,-1.3345587617682,0.53946405350432,0.681178062304024,4.89501745381352,b6,Tibet|b6,FALSE,TRUE,TRUE,D 其他
847,Tibet,2500,2346.15746051297,2346.15746051297,0.938462984205189,0.938462984205189,0.170233333110809,356,4647,0.320213007810618,0.836991064931768,85.2009653678264,28.839888575398,16,7,13,7,Q3,0.0581173771485354,1.60812620453204,-0.623563727394925,-0.477199942657459,-1.29852718396135,0.938462984205189,0.384250626698681,7.46143675017975,b6,Tibet|b6,FALSE,FALSE,TRUE,D 其他
848,Tibet,2500,1870.46169270817,1870.46169270817,0.748184677083267,0.748184677083267,-0.352049994468689,254,5505,0.198451919628403,0.544513486964619,85.7086020949187,28.9272650275677,1,1,1,1,Q1,-1.39187200525796,2.10039902509324,-1.27176029598035,-0.681406623393514,-1.2624211349552,0.748184677083267,-1.06573875570782,5.82578608168777,b6,Tibet|b6,FALSE,FALSE,TRUE,D 其他
849,Tibet,2500,1427.15161367208,1427.15161367208,0.570860645468832,0.570860645468832,-0.00456665530800819,273,5028,0.264437858563376,0.709213256775521,86.2172624822827,29.0123817200952,0,0,0,0,Q2,-0.606079825898895,1.82672287659942,-0.840504890741946,-0.64336812404072,-1.22624227733226,0.570860645468832,-0.279946576348749,5.02219563745387,b6,Tibet|b6,FALSE,TRUE,TRUE,D 其他
850,Tibet,2500,1261.20321553437,1261.20321553437,0.504481286213748,0.504481286213748,-0.082233327627182,245,5136,0.30239350360736,0.767443085553381,86.7269228453525,29.0952333733027,0,0,0,0,Q3,-0.154085817486235,1.88868728757915,-0.93689561936055,-0.699424859929048,-1.18999229567532,0.504481286213748,0.172047432063911,4.75475783781074,b6,Tibet|b6,FALSE,TRUE,TRUE,D 其他
851,Tibet,2500,298.87040590729,298.87040590729,0.119548162362916,0.119548162362916,0.257200002670288,324,4572,0.195992531455304,0.554503111409125,87.2375591955482,29.1758148075003,3,3,2,2,Q1,-1.42115957808971,1.56509536357389,-0.515630937253971,-0.541264783672692,-1.1536728961904,0.119548162362916,-1.09502632853957,2.74011630791094,b6,Tibet|b6,FALSE,FALSE,TRUE,D 其他
852,Tibet,2500,743.35032222655,743.35032222655,0.29734012889062,0.29734012889062,0.547550010681152,460,4042,0.198440938465686,0.5617149947179,87.7491472457954,29.2541209463682,10,6,4,2,Q1,-1.39200277420545,1.26101075413632,-0.155282695326325,-0.268989209357952,-1.11728580631417,0.29734012889062,-1.0658695246553,3.87683596178506,b6,Tibet|b6,FALSE,FALSE,TRUE,D 其他
853,Tibet,2500,749.560065027671,749.560065027671,0.299824026011069,0.299824026011069,0.38766667842865,369,4266,0.30982652862978,0.78914770289222,88.2616624162624,29.3301468202849,6,3,3,2,Q3,-0.0655697938322593,1.38952953246465,-0.353711061440119,-0.451173600995021,-1.08083277430589,0.299824026011069,0.260563455717887,3.88869624069583,b6,Tibet|b6,FALSE,FALSE,TRUE,D 其他
854,Tibet,2500,584.668773047384,584.668773047384,0.233867509218954,0.233867509218954,0.35843334197998,355,4264,0.318697860033353,0.805072506281672,88.7750798403108,29.4038875696027,49,24,33,16,Q3,0.0400742714026065,1.38838204337243,-0.389992036485119,-0.479201968939185,-1.04431556882416,0.233867509218954,0.366207520952752,3.55023184880762,b6,Tibet|b6,FALSE,FALSE,TRUE,D 其他
855,Tibet,2500,540.650288647747,540.650288647747,0.216260115459098,0.216260115459098,0.176016664505005,308,4557,0.22068510980124,0.579692890407394,89.2893743706596,29.475338447864,6,4,3,2,Q1,-1.12710852318893,1.55648919538226,-0.616386137441817,-0.573297204180308,-1.00773597848851,0.216260115459098,-0.800975273638781,3.44923694900121,b6,Tibet|b6,FALSE,FALSE,TRUE,D 其他
856,Tibet,2500,27.5126122395444,27.5126122395444,0.0110050448958178,0.0110050448958178,-0.502966690063477,253,5495,0.239569614348924,0.638181536147991,89.8045205857576,29.5444948249577,1,1,0,0,Q1,-0.902222794135886,2.09466157963215,-1.4590603284745,-0.68340864967524,-0.971095811426143,0.0110050448958178,-0.57608954458574,0.238496776921624,b6,Tibet|b6,FALSE,TRUE,FALSE,D 其他
857,Tibet,2500,0,0,0,0,0.0414666742086411,315,4748,0.298342114721814,0.748171149581424,90.3204927963622,29.6113521902106,1,1,1,1,Q3,-0.202331697641727,1.66607440368901,-0.783373742459767,-0.559283020208226,-0.934396894804,1e-06,0.123801551908419,-9.07867734499307,b6,Tibet|b6,FALSE,FALSE,FALSE,D 其他
858,Tibet,2500,326.413087362015,309.899015628479,0.130565234944806,0.123959606251392,0.421233320236206,388,4134,0.293313577171574,0.734541070271538,90.8372650523212,29.675906155413,143,49,66,20,Q3,-0.262213932317298,1.31379525237831,-0.312052098019959,-0.413135101642226,-0.897641074346434,0.130565234944806,0.0639193172328475,2.84086189430098,b6,Tibet|b6,FALSE,FALSE,TRUE,D 其他
859,Tibet,2500,851.049475579664,846.331545239701,0.340419790231865,0.33853261809588,0.320266675949097,372,4308,0.2919740904831,0.720289853348135,91.3548111495538,29.7381524577737,325,80,100,22,Q3,-0.278165181646276,1.41362680340121,-0.437360008329479,-0.445167522149843,-0.860830213838659,0.340419790231865,0.0479680679038699,4.07540815929476,b6,Tibet|b6,FALSE,FALSE,TRUE,D 其他
860,Tibet,2500,308.025144389798,308.025144389798,0.123210057755919,0.123210057755919,0.278666663169861,380,4245,0.242995172942717,0.7045721344295,91.8731046372261,29.7980869628023,15,7,0,0,Q2,-0.86142960097406,1.37748089699637,-0.488989045889569,-0.429151311896035,-0.823966194616388,0.123210057755919,-0.535296351423914,2.77445545321995,b6,Tibet|b6,FALSE,TRUE,TRUE,D 其他
861,Tibet,2500,0,0,0,0,-0.225833320617676,434,5010,0.227316646677592,0.585921331318424,92.3921188251189,29.8557056671156,22,14,2,2,Q1,-1.04813700442788,1.81639547476947,-1.11511502210639,-0.321041892682829,-0.7870509150418,1e-06,-0.722003754877732,-9.07867734499307,b6,Tibet|b6,FALSE,FALSE,FALSE,D 其他
862,Tibet,2500,0,0,0,0,-0.228333330154419,500,4975,0.223627576408159,0.578329874669234,92.9118267911807,29.9110047011656,2,1,2,1,Q1,-1.09206822089027,1.79631441565566,-1.11821773957329,-0.188908158088911,-0.750086289966321,1e-06,-0.765934971340124,-9.07867734499307,b6,Tibet|b6,FALSE,FALSE,FALSE,D 其他
863,Tibet,2500,0,0,0,0,-0.210983324050903,580,4855,0.226866499049246,0.585403751202694,93.4322013892638,29.9639803318852,10,8,4,4,Q1,-1.05349757808373,1.72746507012263,-1.09668495491911,-0.0287460555508291,-0.713074250180389,1e-06,-0.727364328533581,-9.07867734499307,b6,Tibet|b6,FALSE,FALSE,FALSE,D 其他
864,Tibet,2500,0,0,0,0,0.465183353424072,592,3669,0.239602553715858,0.606918578685934,93.9532152570364,30.0146289652506,18,8,9,2,Q1,-0.90183053637086,1.0470040384378,-0.257506491837931,-0.00472174017011679,-0.676016741850702,1e-06,-0.575697286820714,-9.07867734499307,b6,Tibet|b6,FALSE,FALSE,FALSE,D 其他
865,Tibet,2500,23.3254382312202,23.3254382312202,0.00933017529248808,0.00933017529248808,-0.000766662741079927,643,4341,0.259255591817576,0.731400951540022,94.4748408240666,30.0629471487559,1,1,0,0,Q2,-0.667792741497704,1.4325603734228,-0.835788787407864,0.0973816001979106,-0.638915725945236,0.00933017529248808,-0.341659491947558,0.0717047107434441,b6,Tibet|b6,FALSE,TRUE,FALSE,D 其他
866,Tibet,2500,1564.05865006706,1564.05865006706,0.625623460026824,0.625623460026824,0.522249984741211,696,3449,0.269301715219818,0.716821956535026,94.9970503200727,30.1089315737986,37,11,30,9,Q2,-0.548158690216911,0.9207802382939,-0.186682108505747,0.20348899312939,-0.601773177646438,0.625623460026824,-0.222025440666765,5.25031881922943,b5,Tibet|b5,FALSE,FALSE,TRUE,D 其他
867,Tibet,2500,57.9993972390124,57.9993972390124,0.023199758895605,0.023199758895605,0.0926999926567078,675,4343,0.289361004142167,0.749240870077839,95.5198157833342,30.1525790779722,12,6,12,6,Q3,-0.309283065908235,1.43370786251501,-0.719788980202108,0.161446441213143,-0.564591085752983,0.023199758895605,0.0168501836419108,0.996691929530812,b6,Tibet|b6,FALSE,FALSE,FALSE,D 其他
868,Tibet,2500,0,0,0,0,-0.175599992275238,658,4633,0.289273183713481,0.745186372152983,96.0431090692562,30.1938866472647,0,0,0,0,Q3,-0.310328873653995,1.60009378088651,-1.05277132982141,0.127411994423801,-0.527371452070627,1e-06,0.0158043758961512,-9.07867734499307,b6,Tibet|b6,FALSE,TRUE,FALSE,D 其他
869,Tibet,2500,0,0,0,0,-0.313583326339722,636,5052,0.282597729256463,0.725862695802751,96.5669018590831,30.2328514181595,0,0,0,0,Q2,-0.389823384009628,1.84049274570603,-1.22401999685638,0.0833674162258284,-0.49011629079244,1e-06,-0.0636901344594818,-9.07867734499307,b6,Tibet|b6,FALSE,TRUE,FALSE,D 其他
870,Tibet,2500,0,0,0,0,-0.03388332426548,593,4657,0.27728371264157,0.711956535118296,97.091165668754,30.269470679637,1,1,1,1,Q2,-0.45310524018026,1.61386364999312,-0.876889288284668,-0.00271971388839077,-0.452827627868957,1e-06,-0.126971990630114,-9.07867734499307,b6,Tibet|b6,FALSE,FALSE,FALSE,D 其他
871,Tibet,2500,0,0,0,0,-0.0997166693210602,598,4761,0.273221346049467,0.698602493095236,97.615871857893,30.3037418750748,0,0,0,0,Q2,-0.501481848125626,1.67353308278842,-0.958593884449538,0.00729041752023937,-0.415507500368736,1e-06,-0.17534859857548,-9.07867734499307,b6,Tibet|b6,FALSE,TRUE,FALSE,D 其他
872,Tibet,2500,0,0,0,0,0.239849996566772,572,4185,0.25949715547833,0.726207762047793,98.1409916389278,30.3356626040432,0,0,0,0,Q2,-0.664916085675243,1.34305622422985,-0.537163721908146,-0.0447622658046373,-0.378157955829792,1e-06,-0.338782836125097,-9.07867734499307,b6,Tibet|b6,FALSE,TRUE,FALSE,D 其他
873,Tibet,2500,0,0,0,0,0.0458166688680649,593,4453,0.24186429628169,0.610420977649215,98.6664960863305,30.3652306239958,0,0,0,0,Q1,-0.874896622136408,1.49681976258696,-0.777975041289903,-0.00271971388839077,-0.340781051602336,1e-06,-0.548763372586262,-9.07867734499307,b6,Tibet|b6,FALSE,TRUE,FALSE,D 其他
